BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR,TRADINGSESSION,VOLUME
RTSI,RTSI,2016-09-12,Индекс РТС,Индекс РТС,983.78,980.29,984.72,967.51,470557341.42,,,2,143666077406.4,USD,146035232.2299,3,
RTSI,RTSI,2016-09-13,Индекс РТС,Индекс РТС,968.53,985.47,988.03,967.1,334522820.83,,,2,141439552952.27,USD,146035232.2299,3,
RTSI,RTSI,2016-09-14,Индекс РТС,Индекс РТС,970.56,966.66,976.66,966.03,365054156.85,,,2,141735923044.14,USD,146035232.2299,3,
RTSI,RTSI,2016-09-15,Индекс РТС,Индекс РТС,970.93,968.56,971.55,961.42,437942517.66,,,2,141790618118.97,USD,146035232.2299,3,
RTSI,RTSI,2016-09-16,Индекс РТС,Индекс РТС,961.41,971.86,972.63,953.12,557169022.28,,,2,144262366205.92,USD,150053464.0808,3,
RTSI,RTSI,2016-09-19,Индекс РТС,Индекс РТС,969.75,960.09,971.54,960.09,364222109.25,,,2,145514855972.03,USD,150053464.0808,3,
RTSI,RTSI,2016-09-20,Индекс РТС,Индекс РТС,969.71,967.12,970.11,957.35,340387436.48,,,2,145508349843.65,USD,150053464.0808,3,
RTSI,RTSI,2016-09-21,Индекс РТС,Индекс РТС,979.54,970.19,980.84,970.19,358546265.33,,,2,146983301627.17,USD,150053464.0808,3,
RTSI,RTSI,2016-09-22,Индекс РТС,Индекс РТС,1002.13,990.5,1003.36,986.64,491868240.47,,,2,150373443208.78,USD,150053464.0808,3,
RTSI,RTSI,2016-09-23,Индекс РТС,Индекс РТС,993.94,1000.1,1000.1,987.21,412850455.87,,,2,149143758448.56,USD,150053464.0808,3,
RTSI,RTSI,2016-09-26,Индекс РТС,Индекс РТС,986.83,985.36,990.51,978.39,373055463.8,,,2,148077927737.64,USD,150053464.0808,3,
RTSI,RTSI,2016-09-27,Индекс РТС,Индекс РТС,973.18,985.54,986.12,972.38,386163689.45,,,2,146029309727.85,USD,150053464.0808,3,
RTSI,RTSI,2016-09-28,Индекс РТС,Индекс РТС,975.31,975.49,984.13,972.76,357781755.24,,,2,146349225159.15,USD,150053464.0808,3,
RTSI,RTSI,2016-09-29,Индекс РТС,Индекс РТС,998.17,998.36,1001.73,994.98,395816659.41,,,2,149779157257.04,USD,150053464.0808,3,
RTSI,RTSI,2016-09-30,Индекс РТС,Индекс РТС,990.88,993.38,994.68,982.8,471167258.29,,,2,148684431632.22,USD,150053464.0808,3,
RTSI,RTSI,2016-10-03,Индекс РТС,Индекс РТС,1004.69,993.19,1006.67,992.22,395834048.04,,,2,150756667662.14,USD,150053464.0808,3,
RTSI,RTSI,2016-10-04,Индекс РТС,Индекс РТС,1000.84,1005.42,1005.53,995.83,367147851.24,,,2,150179264264.18,USD,150053464.0808,3,
RTSI,RTSI,2016-10-05,Индекс РТС,Индекс РТС,997.11,997.8,998.49,989.43,414949742.52,,,2,149619309838.08,USD,150053464.0808,3,
RTSI,RTSI,2016-10-06,Индекс РТС,Индекс РТС,1004.25,996.88,1004.25,993.41,340842750.71,,,2,150690805344.09,USD,150053464.0808,3,
RTSI,RTSI,2016-10-07,Индекс РТС,Индекс РТС,1002.07,1007.2,1008.88,996.24,427056277.62,,,2,150364188926.16,USD,150053464.0808,3,
RTSI,RTSI,2016-10-10,Индекс РТС,Индекс РТС,1017.88,1003.29,1018.98,998.35,430965273.35,,,2,152736829998.9,USD,150053464.0808,3,
RTSI,RTSI,2016-10-11,Индекс РТС,Индекс РТС,1005.48,1016.67,1016.82,1003.19,427746247.24,,,2,150875420023.78,USD,150053464.0808,3,
RTSI,RTSI,2016-10-12,Индекс РТС,Индекс РТС,995.96,1005.14,1010.02,993.51,399488565.69,,,2,149447206951.08,USD,150053464.0808,3,
RTSI,RTSI,2016-10-13,Индекс РТС,Индекс РТС,987.99,995.2,995.2,978.81,399195408.35,,,2,148251668643.41,USD,150053464.0808,3,
RTSI,RTSI,2016-10-14,Индекс РТС,Индекс РТС,983.04,987.72,989.75,980.76,314346786.07,,,2,147508674911.55,USD,150053464.0808,3,
RTSI,RTSI,2016-10-17,Индекс РТС,Индекс РТС,977.3,982.84,985.4,976.26,359743589.91,,,2,146647141572.72,USD,150053464.0808,3,
RTSI,RTSI,2016-10-18,Индекс РТС,Индекс РТС,986.94,977.51,989.64,977.51,333801278.69,,,2,148093397853.63,USD,150053464.0808,3,
RTSI,RTSI,2016-10-19,Индекс РТС,Индекс РТС,995.23,988.94,996.99,987.84,290515898.19,,,2,149337208349.54,USD,150053464.0808,3,
RTSI,RTSI,2016-10-20,Индекс РТС,Индекс РТС,987.48,994.97,995.23,987.31,307226529.09,,,2,148174071287.9,USD,150053464.0808,3,
RTSI,RTSI,2016-10-21,Индекс РТС,Индекс РТС,986.37,986.93,989.15,982.41,279172367.68,,,2,148007515731.73,USD,150053464.0808,3,
RTSI,RTSI,2016-10-24,Индекс РТС,Индекс РТС,993.77,990.33,997.45,989.08,345500173.31,,,2,149118950008.05,USD,150053464.0808,3,
RTSI,RTSI,2016-10-25,Индекс РТС,Индекс РТС,1002.26,995.71,1007.69,995.24,411150843.03,,,2,150392486421.09,USD,150053464.0808,3,
RTSI,RTSI,2016-10-26,Индекс РТС,Индекс РТС,989.52,999.38,1000.85,987.12,326376198.67,,,2,148480959415.21,USD,150053464.0808,3,
RTSI,RTSI,2016-10-27,Индекс РТС,Индекс РТС,992.67,989.24,997.27,984.82,355922390.77,,,2,148952870246.48,USD,150053464.0808,3,
RTSI,RTSI,2016-10-28,Индекс РТС,Индекс РТС,992.23,994.48,994.48,988.04,278117613.3,,,2,148888235214.56,USD,150053464.0808,3,
RTSI,RTSI,2016-10-31,Индекс РТС,Индекс РТС,988.74,992.09,992.09,985.67,438838704.06,,,2,148363954792.15,USD,150053464.0808,3,
RTSI,RTSI,2016-11-01,Индекс РТС,Индекс РТС,996.63,989.91,1000.31,989.91,523383168.71,,,2,149548169998.89,USD,150053464.0808,3,
RTSI,RTSI,2016-11-02,Индекс РТС,Индекс РТС,973.09,989.71,990.0,971.35,582035344.67,,,2,146016144260.63,USD,150053464.0808,3,
RTSI,RTSI,2016-11-03,Индекс РТС,Индекс РТС,971.2,977.64,977.82,968.55,397788112.17,,,2,145731217659.89,USD,150053464.0808,3,
RTSI,RTSI,2016-11-07,Индекс РТС,Индекс РТС,963.97,973.4,976.38,963.97,448697934.11,,,2,144647752670.43,USD,150053464.0808,3,
RTSI,RTSI,2016-11-08,Индекс РТС,Индекс РТС,972.66,970.14,975.47,969.74,384069998.29,,,2,145951076552.9,USD,150053464.0808,3,
RTSI,RTSI,2016-11-09,Индекс РТС,Индекс РТС,990.35,959.45,994.83,958.33,823894747.78,,,2,148604923733.76,USD,150053464.0808,3,
RTSI,RTSI,2016-11-10,Индекс РТС,Индекс РТС,993.84,995.09,1021.97,993.84,1073494062.63,,,2,149128462586.77,USD,150053464.0808,3,
RTSI,RTSI,2016-11-11,Индекс РТС,Индекс РТС,970.15,983.76,993.36,970.15,694368369.24,,,2,145574498163.89,USD,150053464.0808,3,
RTSI,RTSI,2016-11-14,Индекс РТС,Индекс РТС,960.32,974.86,980.57,956.36,497923261.06,,,2,144099066365.4,USD,150053464.0808,3,
RTSI,RTSI,2016-11-15,Индекс РТС,Индекс РТС,980.47,966.22,988.44,966.22,491045754.56,,,2,147123353718.9,USD,150053464.0808,3,
RTSI,RTSI,2016-11-16,Индекс РТС,Индекс РТС,989.68,993.9,997.95,979.97,489668208.99,,,2,148504696870.62,USD,150053464.0808,3,
RTSI,RTSI,2016-11-17,Индекс РТС,Индекс РТС,995.89,987.11,1001.02,983.65,457503160.0,,,2,149436157946.76,USD,150053464.0808,3,
RTSI,RTSI,2016-11-18,Индекс РТС,Индекс РТС,990.77,992.38,995.5,984.48,326546199.01,,,2,148668673110.16,USD,150053464.0808,3,
RTSI,RTSI,2016-11-21,Индекс РТС,Индекс РТС,1014.88,995.37,1014.88,995.37,391095261.44,,,2,152286052610.8,USD,150053464.0808,3,
RTSI,RTSI,2016-11-22,Индекс РТС,Индекс РТС,1016.84,1016.81,1027.55,1014.93,520595509.25,,,2,152580266724.62,USD,150053464.0808,3,
RTSI,RTSI,2016-11-23,Индекс РТС,Индекс РТС,1016.95,1022.26,1024.23,1009.18,399107707.78,,,2,152596815634.01,USD,150053464.0808,3,
RTSI,RTSI,2016-11-24,Индекс РТС,Индекс РТС,1028.86,1019.62,1031.63,1016.97,490840683.33,,,2,154383905312.2,USD,150053464.0808,3,
RTSI,RTSI,2016-11-25,Индекс РТС,Индекс РТС,1018.51,1026.64,1030.79,1017.16,477162516.51,,,2,152831668952.98,USD,150053464.0808,3,
RTSI,RTSI,2016-11-28,Индекс РТС,Индекс РТС,1018.18,1017.79,1021.91,1010.65,422737409.34,,,2,152781526312.54,USD,150053464.0808,3,
RTSI,RTSI,2016-11-29,Индекс РТС,Индекс РТС,1005.82,1016.48,1017.99,1004.0,497240303.28,,,2,150926367442.46,USD,150053464.0808,3,
RTSI,RTSI,2016-11-30,Индекс РТС,Индекс РТС,1029.05,1010.33,1034.53,1006.48,905291303.29,,,2,154412568576.59,USD,150053464.0808,3,
RTSI,RTSI,2016-12-01,Индекс РТС,Индекс РТС,1047.43,1036.63,1053.05,1036.63,641008197.21,,,2,157170720728.15,USD,150053464.0808,3,
RTSI,RTSI,2016-12-02,Индекс РТС,Индекс РТС,1050.21,1044.46,1054.52,1036.84,526440995.36,,,2,157587146488.85,USD,150053464.0808,3,
RTSI,RTSI,2016-12-05,Индекс РТС,Индекс РТС,1069.1,1048.85,1072.86,1047.1,566306365.84,,,2,160422727012.23,USD,150053464.0808,3,
RTSI,RTSI,2016-12-06,Индекс РТС,Индекс РТС,1059.97,1065.87,1076.23,1059.79,601615029.38,,,2,159052723118.1,USD,150053464.0808,3,
RTSI,RTSI,2016-12-07,Индекс РТС,Индекс РТС,1066.75,1062.27,1071.07,1058.71,450133997.4,,,2,160070225900.14,USD,150053464.0808,3,
RTSI,RTSI,2016-12-08,Индекс РТС,Индекс РТС,1097.39,1080.75,1097.39,1078.03,897359300.51,,,2,164667904081.53,USD,150053464.0808,3,
RTSI,RTSI,2016-12-09,Индекс РТС,Индекс РТС,1110.14,1100.93,1110.14,1095.32,742230061.83,,,2,166580358350.54,USD,150053464.0808,3,
RTSI,RTSI,2016-12-12,Индекс РТС,Индекс РТС,1148.59,1118.64,1151.98,1118.64,1134943223.14,,,2,172350574201.19,USD,150053464.0808,3,
RTSI,RTSI,2016-12-13,Индекс РТС,Индекс РТС,1164.15,1148.61,1164.15,1140.38,806032770.77,,,2,174684058143.26,USD,150053464.0808,3,
RTSI,RTSI,2016-12-14,Индекс РТС,Индекс РТС,1148.92,1168.66,1170.51,1141.52,714013901.05,,,2,172399920778.31,USD,150053464.0808,3,
RTSI,RTSI,2016-12-15,Индекс РТС,Индекс РТС,1138.07,1125.06,1141.24,1124.08,991341648.2,,,2,170770964477.89,USD,150053464.0808,3,
RTSI,RTSI,2016-12-16,Индекс РТС,Индекс РТС,1135.56,1142.63,1148.61,1134.27,759166234.3,,,2,168954758691.22,USD,148785724.7901,3,
RTSI,RTSI,2016-12-19,Индекс РТС,Индекс РТС,1130.06,1133.36,1139.62,1130.06,441297981.01,,,2,168137229822.09,USD,148785724.7901,3,
RTSI,RTSI,2016-12-20,Индекс РТС,Индекс РТС,1142.54,1126.86,1142.74,1122.5,464126160.93,,,2,169992923610.89,USD,148785724.7901,3,
RTSI,RTSI,2016-12-21,Индекс РТС,Индекс РТС,1140.88,1141.79,1153.5,1139.76,668739571.0,,,2,169745919192.66,USD,148785724.7901,3,
RTSI,RTSI,2016-12-22,Индекс РТС,Индекс РТС,1125.8,1135.31,1137.19,1122.08,614496464.29,,,2,167503125062.94,USD,148785724.7901,3,
RTSI,RTSI,2016-12-23,Индекс РТС,Индекс РТС,1117.92,1123.58,1133.13,1108.74,430170667.6,,,2,166330078250.15,USD,148785724.7901,3,
RTSI,RTSI,2016-12-26,Индекс РТС,Индекс РТС,1124.65,1121.09,1131.8,1120.7,197956877.64,,,2,167331708152.95,USD,148785724.7901,3,
RTSI,RTSI,2016-12-27,Индекс РТС,Индекс РТС,1135.79,1123.02,1136.93,1123.02,245216786.05,,,2,168988903384.36,USD,148785724.7901,3,
RTSI,RTSI,2016-12-28,Индекс РТС,Индекс РТС,1138.31,1137.73,1144.46,1134.85,393085783.5,,,2,169364375781.18,USD,148785724.7901,3,
RTSI,RTSI,2016-12-29,Индекс РТС,Индекс РТС,1144.26,1139.53,1148.02,1133.37,429870459.2,,,2,170248872939.77,USD,148785724.7901,3,
RTSI,RTSI,2016-12-30,Индекс РТС,Индекс РТС,1152.33,1150.32,1152.33,1132.66,414020223.36,,,2,171449645266.91,USD,148785724.7901,3,
RTSI,RTSI,2017-01-03,Индекс РТС,Индекс РТС,1189.32,1147.29,1194.92,1147.29,584142527.06,,,2,176953377455.78,USD,148785724.7901,3,
RTSI,RTSI,2017-01-04,Индекс РТС,Индекс РТС,1176.69,1181.52,1182.7,1163.4,414298382.96,,,2,175075262144.94,USD,148785724.7901,3,
RTSI,RTSI,2017-01-05,Индекс РТС,Индекс РТС,1180.31,1180.43,1191.26,1172.8,462618974.7,,,2,175613280412.9,USD,148785724.7901,3,
RTSI,RTSI,2017-01-06,Индекс РТС,Индекс РТС,1172.59,1177.12,1179.94,1165.42,339037280.93,,,2,174464627357.12,USD,148785724.7901,3,
RTSI,RTSI,2017-01-09,Индекс РТС,Индекс РТС,1160.27,1172.12,1176.14,1158.59,374467468.6,,,2,172630874727.55,USD,148785724.7901,3,
RTSI,RTSI,2017-01-10,Индекс РТС,Индекс РТС,1175.01,1158.56,1175.91,1155.75,600472710.2,,,2,174824388651.55,USD,148785724.7901,3,
RTSI,RTSI,2017-01-11,Индекс РТС,Индекс РТС,1155.5,1169.54,1174.09,1151.54,602811972.65,,,2,171921356510.18,USD,148785724.7901,3,
RTSI,RTSI,2017-01-12,Индекс РТС,Индекс РТС,1175.28,1173.06,1181.98,1172.6,654717925.55,,,2,174865396096.18,USD,148785724.7901,3,
RTSI,RTSI,2017-01-13,Индекс РТС,Индекс РТС,1158.19,1175.31,1177.0,1151.59,711225256.6,,,2,172321557724.69,USD,148785724.7901,3,
RTSI,RTSI,2017-01-16,Индекс РТС,Индекс РТС,1151.05,1158.85,1164.97,1151.05,399531676.5,,,2,171260489759.77,USD,148785724.7901,3,
RTSI,RTSI,2017-01-17,Индекс РТС,Индекс РТС,1156.47,1152.51,1162.25,1151.47,474138774.95,,,2,172066086508.47,USD,148785724.7901,3,
RTSI,RTSI,2017-01-18,Индекс РТС,Индекс РТС,1151.65,1156.43,1166.34,1151.0,515122730.27,,,2,171349092327.15,USD,148785724.7901,3,
RTSI,RTSI,2017-01-19,Индекс РТС,Индекс РТС,1136.62,1148.62,1157.36,1132.12,619258904.53,,,2,169112727534.46,USD,148785724.7901,3,
RTSI,RTSI,2017-01-20,Индекс РТС,Индекс РТС,1138.99,1140.62,1143.04,1133.45,528512712.4,,,2,169466145904.29,USD,148785724.7901,3,
RTSI,RTSI,2017-01-23,Индекс РТС,Индекс РТС,1137.67,1138.85,1141.56,1132.04,440359917.24,,,2,169269119201.96,USD,148785724.7901,3,
RTSI,RTSI,2017-01-24,Индекс РТС,Индекс РТС,1155.38,1136.95,1155.47,1136.95,570099569.71,,,2,171903608048.95,USD,148785724.7901,3,
RTSI,RTSI,2017-01-25,Индекс РТС,Индекс РТС,1159.79,1156.6,1161.26,1150.28,535797836.68,,,2,172559454595.83,USD,148785724.7901,3,
RTSI,RTSI,2017-01-26,Индекс РТС,Индекс РТС,1163.62,1153.57,1163.91,1151.15,723333781.44,,,2,173130714663.69,USD,148785724.7901,3,
RTSI,RTSI,2017-01-27,Индекс РТС,Индекс РТС,1195.61,1160.83,1195.61,1158.09,837349564.97,,,2,177890039977.62,USD,148785724.7901,3,
RTSI,RTSI,2017-01-30,Индекс РТС,Индекс РТС,1175.64,1192.11,1192.11,1169.98,517227251.73,,,2,174918955117.7,USD,148785724.7901,3,
RTSI,RTSI,2017-01-31,Индекс РТС,Индекс РТС,1164.15,1174.06,1175.73,1161.27,555476367.0,,,2,173208536265.6,USD,148785724.7901,3,
RTSI,RTSI,2017-02-01,Индекс РТС,Индекс РТС,1167.53,1162.08,1167.53,1156.86,480726377.64,,,2,173711718743.42,USD,148785724.7901,3,
RTSI,RTSI,2017-02-02,Индекс РТС,Индекс РТС,1171.42,1169.21,1181.44,1167.56,538867771.47,,,2,174290994274.02,USD,148785724.7901,3,
RTSI,RTSI,2017-02-03,Индекс РТС,Индекс РТС,1190.4,1176.85,1190.4,1174.25,514773700.48,,,2,177114008251.1,USD,148785724.7901,3,
RTSI,RTSI,2017-02-06,Индекс РТС,Индекс РТС,1178.52,1190.41,1196.99,1175.37,474774199.88,,,2,175346930328.92,USD,148785724.7901,3,
RTSI,RTSI,2017-02-07,Индекс РТС,Индекс РТС,1179.21,1182.4,1182.4,1167.21,411294121.78,,,2,175449453803.4,USD,148785724.7901,3,
RTSI,RTSI,2017-02-08,Индекс РТС,Индекс РТС,1164.65,1176.11,1176.11,1157.83,610333669.17,,,2,173282817152.2,USD,148785724.7901,3,
RTSI,RTSI,2017-02-09,Индекс РТС,Индекс РТС,1163.19,1165.93,1171.98,1155.27,640100296.53,,,2,173066603630.78,USD,148785724.7901,3,
RTSI,RTSI,2017-02-10,Индекс РТС,Индекс РТС,1164.21,1163.05,1169.2,1157.21,555207756.34,,,2,173217367835.07,USD,148785724.7901,3,
RTSI,RTSI,2017-02-13,Индекс РТС,Индекс РТС,1173.17,1171.48,1180.81,1167.39,521095072.89,,,2,174550694754.95,USD,148785724.7901,3,
RTSI,RTSI,2017-02-14,Индекс РТС,Индекс РТС,1173.97,1174.64,1179.19,1166.59,508883685.43,,,2,174670406895.02,USD,148785724.7901,3,
RTSI,RTSI,2017-02-15,Индекс РТС,Индекс РТС,1172.59,1180.16,1180.41,1169.43,692192602.51,,,2,174464591665.61,USD,148785724.7901,3,
RTSI,RTSI,2017-02-16,Индекс РТС,Индекс РТС,1176.11,1176.7,1179.96,1172.13,503703586.54,,,2,174988662630.78,USD,148785724.7901,3,
RTSI,RTSI,2017-02-17,Индекс РТС,Индекс РТС,1152.21,1175.1,1175.14,1152.01,526075874.22,,,2,171431824677.49,USD,148785724.7901,3,
RTSI,RTSI,2017-02-20,Индекс РТС,Индекс РТС,1150.39,1149.77,1158.11,1145.84,431129470.44,,,2,171162053658.62,USD,148785724.7901,3,
RTSI,RTSI,2017-02-21,Индекс РТС,Индекс РТС,1161.65,1151.52,1165.45,1149.02,447173313.44,,,2,172836398896.14,USD,148785724.7901,3,
RTSI,RTSI,2017-02-22,Индекс РТС,Индекс РТС,1146.01,1168.11,1169.03,1136.04,548246663.49,,,2,170509650880.4,USD,148785724.7901,3,
RTSI,RTSI,2017-02-24,Индекс РТС,Индекс РТС,1129.09,1143.06,1146.13,1126.32,422924625.13,,,2,167992641130.04,USD,148785724.7901,3,
RTSI,RTSI,2017-02-27,Индекс РТС,Индекс РТС,1117.29,1130.02,1139.04,1117.29,578136797.33,,,2,166236925424.43,USD,148785724.7901,3,
RTSI,RTSI,2017-02-28,Индекс РТС,Индекс РТС,1099.46,1116.13,1116.82,1096.57,1015440202.74,,,2,163583344056.54,USD,148785724.7901,3,
RTSI,RTSI,2017-03-01,Индекс РТС,Индекс РТС,1109.39,1099.11,1115.19,1096.61,601045620.78,,,2,165061341723.0,USD,148785724.7901,3,
RTSI,RTSI,2017-03-02,Индекс РТС,Индекс РТС,1099.82,1114.85,1120.94,1098.55,675748665.65,,,2,163636853828.0,USD,148785724.7901,3,
RTSI,RTSI,2017-03-03,Индекс РТС,Индекс РТС,1108.26,1095.91,1108.26,1086.97,538129706.37,,,2,164893816733.68,USD,148785724.7901,3,
RTSI,RTSI,2017-03-06,Индекс РТС,Индекс РТС,1110.46,1112.79,1121.82,1108.4,462106790.61,,,2,165220404840.95,USD,148785724.7901,3,
RTSI,RTSI,2017-03-07,Индекс РТС,Индекс РТС,1097.44,1108.24,1109.0,1089.72,595301168.72,,,2,163283087034.88,USD,148785724.7901,3,
RTSI,RTSI,2017-03-09,Индекс РТС,Индекс РТС,1046.9,1088.84,1088.84,1045.02,948878867.95,,,0,155763862660.36,USD,148785724.7901,3,
RTSI,RTSI,2017-03-10,Индекс РТС,Индекс РТС,1055.93,1050.65,1064.19,1044.96,659440070.1,,,2,157107605864.27,USD,148785724.7901,3,
RTSI,RTSI,2017-03-13,Индекс РТС,Индекс РТС,1069.14,1053.34,1069.14,1047.46,463531728.18,,,2,159073237377.04,USD,148785724.7901,3,
RTSI,RTSI,2017-03-14,Индекс РТС,Индекс РТС,1063.69,1072.39,1078.37,1056.1,568745202.84,,,0,158262422513.28,USD,148785724.7901,3,
RTSI,RTSI,2017-03-15,Индекс РТС,Индекс РТС,1062.61,1066.58,1075.5,1060.78,476263279.0,,,2,158100583975.14,USD,148785724.7901,3,
RTSI,RTSI,2017-03-16,Индекс РТС,Индекс РТС,1096.29,1079.9,1100.78,1079.9,857279512.08,,,0,163112163131.82,USD,148785724.7901,3,
RTSI,RTSI,2017-03-17,Индекс РТС,Индекс РТС,1111.89,1098.88,1116.19,1094.4,752158496.82,,,2,168805143701.58,USD,151818269.5514,3,
RTSI,RTSI,2017-03-20,Индекс РТС,Индекс РТС,1121.4,1122.49,1128.46,1107.37,535689480.26,,,2,170249513062.74,USD,151818269.5514,3,
RTSI,RTSI,2017-03-21,Индекс РТС,Индекс РТС,1121.63,1124.42,1139.73,1118.11,602439471.2,,,2,170284259835.78,USD,151818269.5514,3,
RTSI,RTSI,2017-03-22,Индекс РТС,Индекс РТС,1123.17,1115.25,1123.17,1103.85,640633254.67,,,2,170517870689.13,USD,151818269.5514,3,
RTSI,RTSI,2017-03-23,Индекс РТС,Индекс РТС,1124.35,1125.89,1133.84,1114.03,561696631.27,,,0,170697537402.52,USD,151818269.5514,3,
RTSI,RTSI,2017-03-24,Индекс РТС,Индекс РТС,1124.66,1123.17,1131.45,1117.45,371636533.63,,,2,170744390355.3,USD,151818269.5514,3,
